sample_id,path,label,dataset,has_audio,fps,duration_sec,face_detected,notes
celeb_real_051,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id13_0013,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_052,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id13_0014,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_053,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id13_0015,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_054,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_055,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_056,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_057,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_058,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_059,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_060,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_061,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_062,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0008,0,Celeb-DF-v2-Real,0,30,0.9333333333333333,1,28 frames available
celeb_real_063,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_064,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0010,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_065,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0011,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_066,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0012,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_067,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id16_0013,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_068,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_069,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_070,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_071,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_072,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_073,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_074,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_075,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_076,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_077,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id17_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_078,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_079,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_080,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_081,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_082,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_083,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_084,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_085,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_086,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_087,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id19_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_088,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0000,0,Celeb-DF-v2-Real,0,30,1.0333333333333334,1,31 frames available
celeb_real_089,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0001,0,Celeb-DF-v2-Real,0,30,1.0333333333333334,1,31 frames available
celeb_real_090,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_091,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_092,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_093,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_094,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_095,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_096,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0008,0,Celeb-DF-v2-Real,0,30,0.8666666666666667,1,26 frames available
celeb_real_097,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id1_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_098,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_099,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_100,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_101,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_102,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_103,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_104,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_105,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_106,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_107,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id20_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_108,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_109,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0001,0,Celeb-DF-v2-Real,0,30,1.0333333333333334,1,31 frames available
celeb_real_110,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_111,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0003,0,Celeb-DF-v2-Real,0,30,0.9,1,27 frames available
celeb_real_112,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_113,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_114,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_115,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_116,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_117,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id21_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_118,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_119,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_120,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_121,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_122,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_123,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_124,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_125,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_126,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_127,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id22_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_128,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_129,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_130,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_131,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_132,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_133,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_134,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_135,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_136,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_137,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id23_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_138,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_139,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_140,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_141,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_142,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_143,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_144,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_145,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_146,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_147,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id24_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_148,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_149,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_150,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_151,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_152,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_153,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_154,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_155,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_156,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_157,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_158,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id25_0010,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_159,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_160,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_161,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_162,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_163,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_164,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0005,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_165,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0006,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_166,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0007,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_167,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0008,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_168,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id26_0009,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_169,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id27_0000,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_170,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id27_0001,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_171,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id27_0002,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_172,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id27_0003,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
celeb_real_173,datasets/rgb/Celeb-DF-v2/Celeb-real/frames/id27_0004,0,Celeb-DF-v2-Real,0,30,1.0666666666666667,1,32 frames available
